Duration: 738780ms
 Real time factor: 50.6497
 UPS: 74012.507106
12m 18s

16:40:23
1182,16034,7.37%,1
1182,16034,7.37%,0
1182,16034,7.37%,0
1182,16034,7.37%,0
1182,16034,7.37%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1184,16034,7.38%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1182,16034,7.37%,0
1182,16034,7.37%,0
1182,16034,7.37%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,1
1185,16034,7.39%,1
1185,16034,7.39%,0
1183,16034,7.38%,1
1184,16034,7.38%,0
1184,16034,7.38%,1
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,1
1186,16034,7.40%,0
1185,16034,7.39%,0
1186,16034,7.40%,1
1185,16034,7.39%,0
1185,16034,7.39%,0
1186,16034,7.40%,0
1185,16034,7.39%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,1
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,1
1183,16034,7.38%,0
1183,16034,7.38%,1
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,1
1183,16034,7.38%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1187,16034,7.40%,1
1186,16034,7.40%,0
1186,16034,7.40%,1
1184,16034,7.38%,0
1184,16034,7.38%,0
1183,16034,7.38%,0
1184,16034,7.38%,1
1183,16034,7.38%,0
1184,16034,7.38%,1
1183,16034,7.38%,0
1184,16034,7.38%,0
1183,16034,7.38%,1
1184,16034,7.38%,0
1185,16034,7.39%,0
1186,16034,7.40%,1
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1184,16034,7.38%,0
1184,16034,7.38%,0
1187,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1185,16034,7.39%,1
1186,16034,7.40%,0
1185,16034,7.39%,0
1183,16034,7.38%,1
1183,16034,7.38%,0
1183,16034,7.38%,0
1184,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,0
1183,16034,7.38%,1
1184,16034,7.38%,1
1184,16034,7.38%,1
1184,16034,7.38%,0
1184,16034,7.38%,1
1184,16034,7.38%,0
1184,16034,7.38%,0
1184,16034,7.38%,0
1184,16034,7.38%,1
1184,16034,7.38%,0
1184,16034,7.38%,0
1184,16034,7.38%,0
1184,16034,7.38%,0
1187,16034,7.40%,0
1187,16034,7.40%,0
1188,16034,7.41%,0
1187,16034,7.40%,1
1188,16034,7.41%,1
1187,16034,7.40%,1
1187,16034,7.40%,0
1187,16034,7.40%,1
1187,16034,7.40%,0
1187,16034,7.40%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,1
1184,16034,7.38%,0
1184,16034,7.38%,0
1184,16034,7.38%,0
1184,16034,7.38%,1
1185,16034,7.39%,1
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,1
1188,16034,7.41%,1
1189,16034,7.42%,0
1190,16034,7.42%,0
1190,16034,7.42%,0
1190,16034,7.42%,0
1190,16034,7.42%,0
1188,16034,7.41%,1
1188,16034,7.41%,1
1188,16034,7.41%,1
1188,16034,7.41%,0
1185,16034,7.39%,0
1184,16034,7.38%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,1
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,1
1185,16034,7.39%,0
1188,16034,7.41%,1
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,1
1188,16034,7.41%,1
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,1
1188,16034,7.41%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1187,16034,7.40%,0
1188,16034,7.41%,0
1188,16034,7.41%,1
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1186,16034,7.40%,0
1186,16034,7.40%,1
1186,16034,7.40%,0
1185,16034,7.39%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1187,16034,7.40%,0
1187,16034,7.40%,0
1187,16034,7.40%,0
1187,16034,7.40%,0
1190,16034,7.42%,0
1190,16034,7.42%,1
1190,16034,7.42%,0
1190,16034,7.42%,0
1190,16034,7.42%,0
1190,16034,7.42%,1
1188,16034,7.41%,0
1188,16034,7.41%,1
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,0
1185,16034,7.39%,1
1186,16034,7.40%,0
1185,16034,7.39%,0
1186,16034,7.40%,1
1186,16034,7.40%,1
1186,16034,7.40%,0
1186,16034,7.40%,1
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,1
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1189,16034,7.42%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1188,16034,7.41%,1
1188,16034,7.41%,0
1188,16034,7.41%,1
1188,16034,7.41%,0
1189,16034,7.42%,0
1188,16034,7.41%,0
1188,16034,7.41%,0
1186,16034,7.40%,0
1186,16034,7.40%,1
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,0
1186,16034,7.40%,1
1186,16034,7.40%,0
1187,16034,7.40%,0
1822,16034,11.36%,7
1793,16034,11.18%,6
2487,16034,15.51%,19
2748,16034,17.14%,17
3050,16034,19.02%,11
3445,16034,21.49%,19
3341,16034,20.84%,14
3265,16034,20.36%,12
3327,16034,20.75%,14
3402,16034,21.22%,9
3495,16034,21.80%,18
3557,16034,22.18%,15
3671,16034,22.90%,14
3871,16034,24.14%,13
3644,16034,22.73%,19
3696,16034,23.05%,22
3859,16034,24.07%,33
3787,16034,23.62%,11
3722,16034,23.21%,33
